Parking,Day,Month,Year,DayWeek,Timeslot,Holiday,Schoolday,Temperature,Humidity,CheckIn,CheckOut
ELDER,20,12,2019,V,12,N,S,21.0,0.73,47,50
ELDER,20,12,2019,V,13,N,S,20.0,0.78,32,49
ELDER,20,12,2019,V,14,N,S,20.0,0.78,45,36
ELDER,20,12,2019,V,15,N,S,21.0,0.73,46,27
ELDER,20,12,2019,V,16,N,S,20.0,0.78,31,27
ELDER,20,12,2019,V,17,N,S,20.0,0.78,23,30
ELDER,20,12,2019,V,18,N,S,20.0,0.78,34,33
ELDER,20,12,2019,V,19,N,S,19.0,0.83,55,44
ELDER,20,12,2019,V,20,N,S,18.0,0.83,56,47
ELDER,20,12,2019,V,21,N,S,18.0,0.83,40,38
ELDER,20,12,2019,V,22,N,S,17.0,0.88,20,19
ELDER,20,12,2019,V,23,N,S,17.0,0.82,13,23
ELDER,21,12,2019,S,0,N,N,17.0,0.77,21,31
ELDER,21,12,2019,S,1,N,N,16.0,0.82,5,37
ELDER,21,12,2019,S,2,N,N,16.0,0.82,0,35
ELDER,21,12,2019,S,3,N,N,16.0,0.88,1,19
ELDER,21,12,2019,S,4,N,N,16.0,0.82,0,9
ELDER,21,12,2019,S,5,N,N,16.0,0.82,2,8
ELDER,21,12,2019,S,6,N,N,16.0,0.82,0,1
ELDER,21,12,2019,S,7,N,N,17.0,0.77,3,1
ELDER,21,12,2019,S,8,N,N,15.0,0.82,17,3
ELDER,21,12,2019,S,9,N,N,20.0,0.68,25,4
ELDER,21,12,2019,S,10,N,N,22.0,0.64,28,20
ELDER,21,12,2019,S,11,N,N,22.0,0.64,31,19
ELDER,21,12,2019,S,12,N,N,23.0,0.61,35,31
ELDER,21,12,2019,S,13,N,N,22.0,0.64,32,32
ELDER,21,12,2019,S,14,N,N,22.0,0.69,37,26
ELDER,21,12,2019,S,15,N,N,22.0,0.69,19,20
ELDER,21,12,2019,S,16,N,N,22.0,0.69,21,23
ELDER,21,12,2019,S,17,N,N,21.0,0.73,37,23
ELDER,21,12,2019,S,18,N,N,20.0,0.73,44,33
ELDER,21,12,2019,S,19,N,N,20.0,0.68,38,30
ELDER,21,12,2019,S,20,N,N,20.0,0.68,36,29
ELDER,21,12,2019,S,21,N,N,20.0,0.73,69,48
ELDER,21,12,2019,S,22,N,N,20.0,0.73,30,31
ELDER,21,12,2019,S,23,N,N,20.0,0.73,24,24
ELDER,22,12,2019,D,0,N,N,20.0,0.83,17,46
ELDER,22,12,2019,D,1,N,N,20.0,0.83,8,35
ELDER,22,12,2019,D,2,N,N,20.0,0.78,4,34
ELDER,22,12,2019,D,3,N,N,20.0,0.73,0,20
ELDER,22,12,2019,D,4,N,N,20.0,0.73,0,15
ELDER,22,12,2019,D,5,N,N,20.0,0.64,4,11
ELDER,22,12,2019,D,7,N,N,19.0,0.64,1,1
ELDER,22,12,2019,D,8,N,N,20.0,0.64,4,0
ELDER,22,12,2019,D,9,N,N,21.0,0.64,29,3
ELDER,22,12,2019,D,10,N,N,21.0,0.64,30,17
ELDER,22,12,2019,D,11,N,N,22.0,0.64,33,16
ELDER,22,12,2019,D,12,N,N,22.0,0.6,56,33
ELDER,22,12,2019,D,13,N,N,22.0,0.6,45,36
ELDER,22,12,2019,D,14,N,N,23.0,0.61,25,41
ELDER,22,12,2019,D,15,N,N,22.0,0.64,15,24
ELDER,22,12,2019,D,16,N,N,22.0,0.64,17,36
ELDER,22,12,2019,D,17,N,N,21.0,0.73,22,20
ELDER,22,12,2019,D,18,N,N,20.0,0.78,27,32
ELDER,22,12,2019,D,19,N,N,20.0,0.78,16,23
ELDER,22,12,2019,D,20,N,N,20.0,0.78,18,22
ELDER,22,12,2019,D,21,N,N,20.0,0.78,4,12
ELDER,22,12,2019,D,22,N,N,20.0,0.78,1,14
ELDER,22,12,2019,D,23,N,N,21.0,0.73,0,8
ELDER,23,12,2019,L,0,N,N,20.0,0.78,1,2
ELDER,23,12,2019,L,1,N,N,20.0,0.83,0,6
ELDER,23,12,2019,L,2,N,N,19.0,0.83,0,2
ELDER,23,12,2019,L,5,N,N,17.0,0.88,1,0
ELDER,23,12,2019,L,6,N,N,17.0,0.88,3,1
ELDER,23,12,2019,L,7,N,N,17.0,0.82,13,4
ELDER,23,12,2019,L,8,N,N,17.0,0.88,31,3
ELDER,23,12,2019,L,9,N,N,19.0,0.83,39,14
ELDER,23,12,2019,L,10,N,N,20.0,0.78,47,37
ELDER,23,12,2019,L,11,N,N,21.0,0.73,55,39
ELDER,23,12,2019,L,12,N,N,21.0,0.78,61,49
ELDER,23,12,2019,L,13,N,N,20.0,0.83,45,50
ELDER,23,12,2019,L,14,N,N,21.0,0.78,15,50
ELDER,23,12,2019,L,15,N,N,21.0,0.78,24,25
ELDER,23,12,2019,L,16,N,N,21.0,0.78,23,22
ELDER,23,12,2019,L,17,N,N,20.0,0.83,26,22
ELDER,23,12,2019,L,18,N,N,20.0,0.83,20,17
ELDER,23,12,2019,L,19,N,N,19.0,0.83,20,28
ELDER,23,12,2019,L,20,N,N,18.0,0.88,17,45
ELDER,23,12,2019,L,21,N,N,18.0,0.83,5,14
ELDER,23,12,2019,L,22,N,N,17.0,0.72,5,8
ELDER,23,12,2019,L,23,N,N,17.0,0.82,0,11
ELDER,24,12,2019,M,0,N,N,18.0,0.49,1,5
ELDER,24,12,2019,M,1,N,N,19.0,0.34,0,1
ELDER,24,12,2019,M,5,N,N,19.0,0.43,2,0
ELDER,24,12,2019,M,6,N,N,19.0,0.52,3,0
ELDER,24,12,2019,M,7,N,N,18.0,0.59,8,5
ELDER,24,12,2019,M,8,N,N,18.0,0.64,23,5
ELDER,24,12,2019,M,9,N,N,21.0,0.64,35,12
ELDER,24,12,2019,M,10,N,N,21.0,0.73,39,29
ELDER,24,12,2019,M,11,N,N,22.0,0.64,40,35
ELDER,24,12,2019,M,12,N,N,24.0,0.5,37,35
ELDER,24,12,2019,M,13,N,N,24.0,0.47,22,35
ELDER,24,12,2019,M,14,N,N,25.0,0.36,17,29
ELDER,24,12,2019,M,15,N,N,24.0,0.44,14,16
ELDER,24,12,2019,M,16,N,N,24.0,0.5,11,16
ELDER,24,12,2019,M,17,N,N,22.0,0.57,14,13
ELDER,24,12,2019,M,18,N,N,21.0,0.46,15,17
ELDER,24,12,2019,M,19,N,N,19.0,0.56,15,17
ELDER,24,12,2019,M,20,N,N,19.0,0.52,24,18
ELDER,24,12,2019,M,21,N,N,19.0,0.46,17,8
ELDER,24,12,2019,M,22,N,N,18.0,0.39,1,4
ELDER,24,12,2019,M,23,N,N,18.0,0.73,8,6
ELDER,25,12,2019,X,0,S,N,16.0,0.51,10,17
ELDER,25,12,2019,X,1,S,N,20.0,0.46,2,14
ELDER,25,12,2019,X,2,S,N,19.0,0.43,3,6
ELDER,25,12,2019,X,3,S,N,20.0,0.32,0,3
ELDER,25,12,2019,X,4,S,N,19.0,0.37,0,7
ELDER,25,12,2019,X,5,S,N,19.0,0.4,1,6
ELDER,25,12,2019,X,6,S,N,18.0,0.45,1,0
ELDER,25,12,2019,X,9,S,N,22.0,0.46,3,2
ELDER,25,12,2019,X,10,S,N,23.0,0.53,14,1
ELDER,25,12,2019,X,11,S,N,23.0,0.5,23,7
ELDER,25,12,2019,X,12,S,N,23.0,0.5,24,19
ELDER,25,12,2019,X,13,S,N,21.0,0.64,21,22
ELDER,25,12,2019,X,14,S,N,21.0,0.6,13,20
ELDER,25,12,2019,X,15,S,N,21.0,0.69,11,6
ELDER,25,12,2019,X,16,S,N,21.0,0.64,12,10
ELDER,25,12,2019,X,17,S,N,21.0,0.64,21,26
ELDER,25,12,2019,X,18,S,N,20.0,0.68,37,19
ELDER,25,12,2019,X,19,S,N,21.0,0.64,22,25
ELDER,25,12,2019,X,20,S,N,21.0,0.6,12,30
ELDER,25,12,2019,X,21,S,N,20.0,0.78,3,20
ELDER,25,12,2019,X,22,S,N,22.0,0.41,2,11
ELDER,25,12,2019,X,23,S,N,21.0,0.53,1,3
ELDER,26,12,2019,J,0,N,N,20.0,0.53,0,2
ELDER,26,12,2019,J,4,N,N,20.0,0.53,1,0
ELDER,26,12,2019,J,5,N,N,21.0,0.46,0,1
ELDER,26,12,2019,J,6,N,N,21.0,0.46,2,0
ELDER,26,12,2019,J,7,N,N,21.0,0.49,16,4
ELDER,26,12,2019,J,8,N,N,21.0,0.46,24,6
ELDER,26,12,2019,J,9,N,N,22.0,0.5,28,9
ELDER,26,12,2019,J,10,N,N,23.0,0.44,33,23
ELDER,26,12,2019,J,11,N,N,24.0,0.31,60,22
ELDER,26,12,2019,J,12,N,N,23.0,0.41,46,45
ELDER,26,12,2019,J,13,N,N,23.0,0.44,44,45
ELDER,26,12,2019,J,14,N,N,23.0,0.41,30,47
ELDER,26,12,2019,J,15,N,N,22.0,0.46,28,44
ELDER,26,12,2019,J,16,N,N,22.0,0.46,37,26
ELDER,26,12,2019,J,17,N,N,21.0,0.6,38,25
ELDER,26,12,2019,J,18,N,N,20.0,0.64,42,28
ELDER,26,12,2019,J,19,N,N,19.0,0.52,22,52
ELDER,26,12,2019,J,20,N,N,18.0,0.49,8,39
ELDER,26,12,2019,J,21,N,N,18.0,0.49,10,25
ELDER,26,12,2019,J,22,N,N,18.0,0.59,4,13
ELDER,26,12,2019,J,23,N,N,18.0,0.49,0,5
ELDER,27,12,2019,V,0,N,N,19.0,0.4,1,3
ELDER,27,12,2019,V,1,N,N,19.0,0.32,0,1
ELDER,27,12,2019,V,2,N,N,19.0,0.32,0,1
ELDER,27,12,2019,V,3,N,N,18.0,0.37,0,1
ELDER,27,12,2019,V,4,N,N,19.0,0.32,0,1
ELDER,27,12,2019,V,5,N,N,19.0,0.3,2,1
ELDER,27,12,2019,V,6,N,N,19.0,0.3,4,0
ELDER,27,12,2019,V,7,N,N,21.0,0.35,15,2
ELDER,27,12,2019,V,8,N,N,19.0,0.37,27,6
ELDER,27,12,2019,V,9,N,N,21.0,0.4,37,17
ELDER,27,12,2019,V,10,N,N,22.0,0.46,49,29
ELDER,27,12,2019,V,11,N,N,23.0,0.44,74,33
ELDER,27,12,2019,V,12,N,N,24.0,0.38,62,51
ELDER,27,12,2019,V,13,N,N,24.0,0.34,50,62
ELDER,27,12,2019,V,14,N,N,24.0,0.34,42,55
ELDER,27,12,2019,V,15,N,N,24.0,0.36,58,32
ELDER,27,12,2019,V,16,N,N,24.0,0.31,19,35
ELDER,27,12,2019,V,17,N,N,24.0,0.27,31,31
ELDER,27,12,2019,V,18,N,N,22.0,0.46,46,42
ELDER,27,12,2019,V,19,N,N,20.0,0.37,41,32
ELDER,27,12,2019,V,20,N,N,21.0,0.28,48,48
ELDER,27,12,2019,V,21,N,N,21.0,0.33,42,43
ELDER,27,12,2019,V,22,N,N,21.0,0.3,20,27
ELDER,27,12,2019,V,23,N,N,21.0,0.26,17,29
ELDER,28,12,2019,S,0,N,N,21.0,0.28,8,41
ELDER,28,12,2019,S,1,N,N,21.0,0.26,3,23
ELDER,28,12,2019,S,2,N,N,20.0,0.28,1,21
ELDER,28,12,2019,S,3,N,N,19.0,0.43,1,17
ELDER,28,12,2019,S,4,N,N,21.0,0.26,0,7
ELDER,28,12,2019,S,5,N,N,21.0,0.28,3,3
ELDER,28,12,2019,S,6,N,N,20.0,0.43,1,2
ELDER,28,12,2019,S,7,N,N,20.0,0.43,4,1
ELDER,28,12,2019,S,8,N,N,19.0,0.46,11,0
ELDER,28,12,2019,S,9,N,N,22.0,0.43,15,6
ELDER,28,12,2019,S,10,N,N,23.0,0.44,39,9
ELDER,28,12,2019,S,11,N,N,23.0,0.44,57,25
ELDER,28,12,2019,S,12,N,N,23.0,0.44,74,36
ELDER,28,12,2019,S,13,N,N,23.0,0.44,55,51
ELDER,28,12,2019,S,14,N,N,22.0,0.43,34,33
ELDER,28,12,2019,S,15,N,N,22.0,0.53,24,36
ELDER,28,12,2019,S,16,N,N,21.0,0.56,26,30
ELDER,28,12,2019,S,17,N,N,21.0,0.6,34,44
ELDER,28,12,2019,S,18,N,N,20.0,0.6,34,47
ELDER,28,12,2019,S,19,N,N,19.0,0.64,32,38
ELDER,28,12,2019,S,20,N,N,20.0,0.3,26,35
ELDER,28,12,2019,S,21,N,N,21.0,0.23,47,28
ELDER,28,12,2019,S,22,N,N,18.0,0.3,21,29
ELDER,28,12,2019,S,23,N,N,19.0,0.26,8,23
ELDER,29,12,2019,D,0,N,N,21.0,0.23,9,17
ELDER,29,12,2019,D,1,N,N,21.0,0.23,1,20
ELDER,29,12,2019,D,2,N,N,21.0,0.25,0,14
ELDER,29,12,2019,D,3,N,N,19.0,0.32,2,10
ELDER,29,12,2019,D,4,N,N,18.0,0.49,0,9
ELDER,29,12,2019,D,5,N,N,18.0,0.45,2,6
ELDER,29,12,2019,D,6,N,N,18.0,0.49,0,1
ELDER,29,12,2019,D,7,N,N,17.0,0.48,5,1
ELDER,29,12,2019,D,8,N,N,18.0,0.45,1,0
ELDER,29,12,2019,D,9,N,N,21.0,0.49,27,3
ELDER,29,12,2019,D,10,N,N,22.0,0.5,38,7
ELDER,29,12,2019,D,11,N,N,22.0,0.53,73,24
ELDER,29,12,2019,D,12,N,N,22.0,0.53,61,47
ELDER,29,12,2019,D,13,N,N,22.0,0.46,48,46
ELDER,29,12,2019,D,14,N,N,22.0,0.57,30,52
ELDER,29,12,2019,D,15,N,N,21.0,0.56,21,30
ELDER,29,12,2019,D,16,N,N,21.0,0.6,16,36
ELDER,29,12,2019,D,17,N,N,20.0,0.64,16,41
ELDER,29,12,2019,D,18,N,N,20.0,0.64,46,33
ELDER,29,12,2019,D,19,N,N,19.0,0.64,17,28
ELDER,29,12,2019,D,20,N,N,19.0,0.49,13,32
ELDER,29,12,2019,D,21,N,N,19.0,0.37,9,16
ELDER,29,12,2019,D,22,N,N,20.0,0.26,2,22
ELDER,29,12,2019,D,23,N,N,21.0,0.25,0,7
ELDER,30,12,2019,L,0,N,N,21.0,0.21,0,3
ELDER,30,12,2019,L,1,N,N,22.0,0.25,0,1
ELDER,30,12,2019,L,4,N,N,19.0,0.37,0,1
ELDER,30,12,2019,L,5,N,N,18.0,0.39,1,0
ELDER,30,12,2019,L,6,N,N,18.0,0.45,5,3
ELDER,30,12,2019,L,7,N,N,17.0,0.48,17,2
ELDER,30,12,2019,L,8,N,N,18.0,0.56,27,6
ELDER,30,12,2019,L,9,N,N,21.0,0.49,30,13
ELDER,30,12,2019,L,10,N,N,23.0,0.41,56,23
ELDER,30,12,2019,L,11,N,N,23.0,0.41,50,34
ELDER,30,12,2019,L,12,N,N,23.0,0.41,62,42
ELDER,30,12,2019,L,13,N,N,23.0,0.36,52,56
ELDER,30,12,2019,L,14,N,N,23.0,0.31,24,49
ELDER,30,12,2019,L,15,N,N,23.0,0.36,27,34
ELDER,30,12,2019,L,16,N,N,23.0,0.38,30,36
ELDER,30,12,2019,L,17,N,N,22.0,0.41,24,40
ELDER,30,12,2019,L,18,N,N,21.0,0.4,29,28
ELDER,30,12,2019,L,19,N,N,20.0,0.32,27,35
ELDER,30,12,2019,L,20,N,N,20.0,0.26,10,35
ELDER,30,12,2019,L,21,N,N,19.0,0.43,7,19
ELDER,30,12,2019,L,22,N,N,19.0,0.68,1,10
ELDER,30,12,2019,L,23,N,N,18.0,0.59,1,8
ELDER,31,12,2019,M,0,N,N,17.0,0.36,1,1
ELDER,31,12,2019,M,5,N,N,16.0,0.88,1,0
ELDER,31,12,2019,M,6,N,N,16.0,0.88,2,0
ELDER,31,12,2019,M,7,N,N,16.0,0.82,9,2
ELDER,31,12,2019,M,8,N,N,16.0,0.82,23,2
ELDER,31,12,2019,M,9,N,N,18.0,0.77,27,15
ELDER,31,12,2019,M,10,N,N,19.0,0.78,27,17
ELDER,31,12,2019,M,11,N,N,19.0,0.78,34,31
ELDER,31,12,2019,M,12,N,N,20.0,0.68,32,34
ELDER,31,12,2019,M,13,N,N,21.0,0.56,33,25
ELDER,31,12,2019,M,14,N,N,21.0,0.46,22,20
ELDER,31,12,2019,M,15,N,N,20.0,0.49,18,18
ELDER,31,12,2019,M,16,N,N,20.0,0.49,29,22
ELDER,31,12,2019,M,17,N,N,19.0,0.52,26,31
ELDER,31,12,2019,M,18,N,N,19.0,0.52,25,25
ELDER,31,12,2019,M,19,N,N,18.0,0.56,11,38
ELDER,31,12,2019,M,20,N,N,17.0,0.45,34,18
ELDER,31,12,2019,M,21,N,N,17.0,0.27,40,4
ELDER,31,12,2019,M,22,N,N,18.0,0.26,12,5
ELDER,31,12,2019,M,23,N,N,17.0,0.27,27,4
MATA,1,12,2019,D,0,N,N,20.0,0.83,1,32
MATA,1,12,2019,D,1,N,N,20.0,0.83,0,7
MATA,1,12,2019,D,2,N,N,20.0,0.78,0,2
MATA,1,12,2019,D,8,N,N,20.0,0.73,1,0
MATA,1,12,2019,D,9,N,N,21.0,0.69,3,2
MATA,1,12,2019,D,10,N,N,22.0,0.64,8,4
MATA,1,12,2019,D,11,N,N,22.0,0.64,6,2
MATA,1,12,2019,D,12,N,N,22.0,0.64,4,3
MATA,1,12,2019,D,13,N,N,22.0,0.64,10,6
MATA,1,12,2019,D,14,N,N,22.0,0.64,0,8
MATA,1,12,2019,D,15,N,N,22.0,0.69,1,5
MATA,1,12,2019,D,16,N,N,22.0,0.6,0,3
MATA,1,12,2019,D,17,N,N,21.0,0.69,6,1
MATA,1,12,2019,D,18,N,N,20.0,0.68,5,4
MATA,1,12,2019,D,19,N,N,20.0,0.68,6,1
MATA,1,12,2019,D,20,N,N,20.0,0.64,2,6
MATA,1,12,2019,D,21,N,N,19.0,0.68,0,6
MATA,1,12,2019,D,22,N,N,19.0,0.68,0,2
MATA,2,12,2019,L,6,N,S,18.0,0.77,2,2
MATA,2,12,2019,L,7,N,S,19.0,0.73,33,4
MATA,2,12,2019,L,8,N,S,20.0,0.68,48,5
MATA,2,12,2019,L,9,N,S,20.0,0.73,48,19
MATA,2,12,2019,L,10,N,S,19.0,0.83,39,29
MATA,2,12,2019,L,11,N,S,21.0,0.64,23,25
MATA,2,12,2019,L,12,N,S,23.0,0.57,16,32
MATA,2,12,2019,L,13,N,S,23.0,0.5,11,23
MATA,2,12,2019,L,14,N,S,22.0,0.53,11,43
MATA,2,12,2019,L,15,N,S,22.0,0.5,38,30
MATA,2,12,2019,L,16,N,S,21.0,0.53,63,24
MATA,2,12,2019,L,17,N,S,21.0,0.64,49,28
MATA,2,12,2019,L,18,N,S,20.0,0.64,36,52
MATA,2,12,2019,L,19,N,S,18.0,0.83,22,47
MATA,2,12,2019,L,20,N,S,18.0,0.77,2,42
MATA,2,12,2019,L,21,N,S,17.0,0.82,2,25
MATA,2,12,2019,L,22,N,S,17.0,0.88,0,11
MATA,3,12,2019,M,0,N,S,17.0,0.82,0,1
MATA,3,12,2019,M,6,N,S,17.0,0.77,4,1
MATA,3,12,2019,M,7,N,S,18.0,0.73,23,3
MATA,3,12,2019,M,8,N,S,18.0,0.73,53,7
MATA,3,12,2019,M,9,N,S,19.0,0.64,45,16
MATA,3,12,2019,M,10,N,S,20.0,0.6,33,17
MATA,3,12,2019,M,11,N,S,21.0,0.49,22,33
MATA,3,12,2019,M,12,N,S,21.0,0.56,19,35
MATA,3,12,2019,M,13,N,S,21.0,0.53,17,27
MATA,3,12,2019,M,14,N,S,22.0,0.5,15,32
MATA,3,12,2019,M,15,N,S,22.0,0.53,37,32
MATA,3,12,2019,M,16,N,S,20.0,0.6,59,30
MATA,3,12,2019,M,17,N,S,20.0,0.53,44,28
MATA,3,12,2019,M,18,N,S,19.0,0.56,41,40
MATA,3,12,2019,M,19,N,S,19.0,0.56,21,55
MATA,3,12,2019,M,20,N,S,18.0,0.59,3,36
MATA,3,12,2019,M,21,N,S,19.0,0.56,2,21
MATA,3,12,2019,M,22,N,S,18.0,0.64,1,12
MATA,3,12,2019,M,23,N,S,18.0,0.64,0,3
MATA,4,12,2019,X,0,N,S,18.0,0.64,1,1
MATA,4,12,2019,X,1,N,S,18.0,0.64,0,1
MATA,4,12,2019,X,6,N,S,18.0,0.68,8,1
MATA,4,12,2019,X,7,N,S,18.0,0.59,27,8
MATA,4,12,2019,X,8,N,S,19.0,0.6,43,6
MATA,4,12,2019,X,9,N,S,20.0,0.53,49,15
MATA,4,12,2019,X,10,N,S,22.0,0.43,28,24
MATA,4,12,2019,X,11,N,S,21.0,0.49,28,26
MATA,4,12,2019,X,12,N,S,22.0,0.43,14,26
MATA,4,12,2019,X,13,N,S,22.0,0.46,19,33
MATA,4,12,2019,X,14,N,S,22.0,0.46,16,42
MATA,4,12,2019,X,15,N,S,22.0,0.46,29,44
MATA,4,12,2019,X,16,N,S,21.0,0.56,47,19
MATA,4,12,2019,X,17,N,S,21.0,0.6,54,26
MATA,4,12,2019,X,18,N,S,20.0,0.6,34,37
MATA,4,12,2019,X,19,N,S,19.0,0.64,36,41
MATA,4,12,2019,X,20,N,S,20.0,0.64,20,44
MATA,4,12,2019,X,21,N,S,20.0,0.6,4,20
MATA,4,12,2019,X,22,N,S,19.0,0.64,1,33
MATA,4,12,2019,X,23,N,S,18.0,0.68,0,8
MATA,5,12,2019,J,0,N,S,18.0,0.68,0,4
MATA,5,12,2019,J,6,N,S,17.0,0.72,5,1
MATA,5,12,2019,J,7,N,S,17.0,0.68,25,4
MATA,5,12,2019,J,8,N,S,18.0,0.64,41,9
MATA,5,12,2019,J,9,N,S,19.0,0.64,47,13
MATA,5,12,2019,J,10,N,S,19.0,0.68,35,30
MATA,5,12,2019,J,11,N,S,18.0,0.77,43,30
MATA,5,12,2019,J,12,N,S,20.0,0.64,19,36
MATA,5,12,2019,J,13,N,S,20.0,0.6,14,33
MATA,5,12,2019,J,14,N,S,18.0,0.73,14,34
MATA,5,12,2019,J,15,N,S,20.0,0.64,26,26
MATA,5,12,2019,J,16,N,S,19.0,0.68,45,26
MATA,5,12,2019,J,17,N,S,17.0,0.72,50,21
MATA,5,12,2019,J,18,N,S,17.0,0.72,33,30
MATA,5,12,2019,J,19,N,S,17.0,0.77,17,55
MATA,5,12,2019,J,20,N,S,17.0,0.72,10,25
MATA,5,12,2019,J,21,N,S,17.0,0.72,1,24
MATA,5,12,2019,J,22,N,S,17.0,0.72,0,19
MATA,5,12,2019,J,23,N,S,17.0,0.77,0,3
MATA,6,12,2019,V,0,S,N,16.0,0.82,0,2
MATA,6,12,2019,V,1,S,N,17.0,0.77,1,1
MATA,6,12,2019,V,2,S,N,17.0,0.77,0,2
MATA,6,12,2019,V,8,S,N,17.0,0.72,1,0
MATA,6,12,2019,V,9,S,N,19.0,0.68,1,1
MATA,6,12,2019,V,10,S,N,19.0,0.78,3,1
MATA,6,12,2019,V,11,S,N,20.0,0.68,6,3
MATA,6,12,2019,V,12,S,N,21.0,0.64,3,5
MATA,6,12,2019,V,13,S,N,20.0,0.73,4,5
MATA,6,12,2019,V,14,S,N,21.0,0.6,3,3
MATA,6,12,2019,V,15,S,N,21.0,0.64,0,1
MATA,6,12,2019,V,16,S,N,20.0,0.68,2,4
MATA,6,12,2019,V,17,S,N,19.0,0.78,1,2
MATA,6,12,2019,V,18,S,N,18.0,0.77,7,1
MATA,6,12,2019,V,19,S,N,19.0,0.68,20,2
MATA,6,12,2019,V,20,S,N,18.0,0.77,4,2
MATA,6,12,2019,V,21,S,N,18.0,0.77,3,11
MATA,6,12,2019,V,22,S,N,17.0,0.82,0,10
MATA,6,12,2019,V,23,S,N,17.0,0.82,0,2
MATA,7,12,2019,S,0,N,N,18.0,0.73,0,1
MATA,7,12,2019,S,2,N,N,17.0,0.77,0,2
MATA,7,12,2019,S,7,N,N,17.0,0.77,1,1
MATA,7,12,2019,S,8,N,N,18.0,0.77,3,0
MATA,7,12,2019,S,9,N,N,19.0,0.68,8,2
MATA,7,12,2019,S,10,N,N,20.0,0.73,12,2
MATA,7,12,2019,S,11,N,N,21.0,0.69,8,1
MATA,7,12,2019,S,12,N,N,21.0,0.69,11,0
MATA,7,12,2019,S,13,N,N,21.0,0.69,8,2
MATA,7,12,2019,S,14,N,N,21.0,0.64,9,12
MATA,7,12,2019,S,15,N,N,21.0,0.64,1,4
MATA,7,12,2019,S,16,N,N,20.0,0.73,4,4
MATA,7,12,2019,S,17,N,N,20.0,0.73,9,2
MATA,7,12,2019,S,18,N,N,19.0,0.78,11,3
MATA,7,12,2019,S,19,N,N,19.0,0.78,13,10
MATA,7,12,2019,S,20,N,N,19.0,0.78,8,10
MATA,7,12,2019,S,21,N,N,19.0,0.78,2,6
MATA,7,12,2019,S,22,N,N,19.0,0.78,1,10
MATA,7,12,2019,S,23,N,N,19.0,0.73,1,9
MATA,8,12,2019,D,0,N,N,19.0,0.78,1,2
MATA,8,12,2019,D,1,N,N,19.0,0.73,0,2
MATA,8,12,2019,D,5,N,N,18.0,0.73,1,0
MATA,8,12,2019,D,8,N,N,19.0,0.64,0,1
MATA,8,12,2019,D,9,N,N,20.0,0.6,0,1
MATA,8,12,2019,D,10,N,N,21.0,0.6,3,1
MATA,8,12,2019,D,11,N,N,21.0,0.6,2,4
MATA,8,12,2019,D,12,N,N,21.0,0.6,4,3
MATA,8,12,2019,D,13,N,N,21.0,0.6,5,2
MATA,8,12,2019,D,14,N,N,21.0,0.6,5,4
MATA,8,12,2019,D,15,N,N,21.0,0.64,2,2
MATA,8,12,2019,D,16,N,N,20.0,0.64,2,5
MATA,8,12,2019,D,17,N,N,20.0,0.6,1,5
MATA,8,12,2019,D,18,N,N,19.0,0.68,5,1
MATA,8,12,2019,D,19,N,N,19.0,0.68,2,3
MATA,8,12,2019,D,20,N,N,19.0,0.68,0,5
MATA,8,12,2019,D,23,N,N,19.0,0.68,1,1
MATA,9,12,2019,L,6,S,N,18.0,0.73,5,1
MATA,9,12,2019,L,7,S,N,18.0,0.73,26,6
MATA,9,12,2019,L,8,S,N,19.0,0.73,34,4
MATA,9,12,2019,L,9,S,N,19.0,0.73,23,7
MATA,9,12,2019,L,10,S,N,20.0,0.68,23,13
MATA,9,12,2019,L,11,S,N,20.0,0.68,28,22
MATA,9,12,2019,L,12,S,N,21.0,0.64,15,17
MATA,9,12,2019,L,13,S,N,21.0,0.64,19,31
MATA,9,12,2019,L,14,S,N,22.0,0.6,11,40
MATA,9,12,2019,L,15,S,N,21.0,0.64,34,25
MATA,9,12,2019,L,16,S,N,21.0,0.64,49,23
MATA,9,12,2019,L,17,S,N,20.0,0.68,59,27
MATA,9,12,2019,L,18,S,N,19.0,0.73,34,39
MATA,9,12,2019,L,19,S,N,19.0,0.73,11,59
MATA,9,12,2019,L,20,S,N,19.0,0.73,4,45
MATA,9,12,2019,L,21,S,N,19.0,0.73,2,13
MATA,9,12,2019,L,22,S,N,18.0,0.77,1,4
MATA,9,12,2019,L,23,S,N,18.0,0.73,0,2
MATA,10,12,2019,M,6,N,S,17.0,0.68,5,1
MATA,10,12,2019,M,7,N,S,17.0,0.72,30,4
MATA,10,12,2019,M,8,N,S,18.0,0.73,46,5
MATA,10,12,2019,M,9,N,S,19.0,0.68,49,19
MATA,10,12,2019,M,10,N,S,21.0,0.64,27,27
MATA,10,12,2019,M,11,N,S,21.0,0.69,28,16
MATA,10,12,2019,M,12,N,S,21.0,0.64,29,39
MATA,10,12,2019,M,13,N,S,21.0,0.64,22,42
MATA,10,12,2019,M,14,N,S,21.0,0.64,12,45
MATA,10,12,2019,M,15,N,S,21.0,0.69,26,26
MATA,10,12,2019,M,16,N,S,21.0,0.69,65,24
MATA,10,12,2019,M,17,N,S,20.0,0.68,57,38
MATA,10,12,2019,M,18,N,S,20.0,0.73,49,46
MATA,10,12,2019,M,19,N,S,20.0,0.73,32,59
MATA,10,12,2019,M,20,N,S,20.0,0.73,4,40
MATA,10,12,2019,M,21,N,S,20.0,0.78,0,35
